Source Name	Comment[update information]	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism]	Characteristics[specimen with known storage state]	Characteristics[cell line]	Characteristics[cell type]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_SELECTION]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	FactorValue[growth condition]
a2i_3_59	  	ERS1032154	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_59	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_59_	sequencing assay	ERX1283581	Teichmann_a2i_3_59_2.fastq.gz	Teichmann_a2i_3_59_2.fastq.gz	ERR1211330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211330/ERR1211330_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_6	  	ERS1032101	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_6	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_6_	sequencing assay	ERX1283528	Teichmann_a2i_3_6_1.fastq.gz	Teichmann_a2i_3_6_1.fastq.gz	ERR1211277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211277/ERR1211277_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_6	  	ERS1032101	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_6	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_6_	sequencing assay	ERX1283528	Teichmann_a2i_3_6_2.fastq.gz	Teichmann_a2i_3_6_2.fastq.gz	ERR1211277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211277/ERR1211277_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_60	  	ERS1032155	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_60	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_60_	sequencing assay	ERX1283582	Teichmann_a2i_3_60_1.fastq.gz	Teichmann_a2i_3_60_1.fastq.gz	ERR1211331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_60	  	ERS1032155	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_60	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_60_	sequencing assay	ERX1283582	Teichmann_a2i_3_60_2.fastq.gz	Teichmann_a2i_3_60_2.fastq.gz	ERR1211331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_61	  	ERS1032156	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_61	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_61_	sequencing assay	ERX1283583	Teichmann_a2i_3_61_1.fastq.gz	Teichmann_a2i_3_61_1.fastq.gz	ERR1211332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_61	  	ERS1032156	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_61	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_61_	sequencing assay	ERX1283583	Teichmann_a2i_3_61_2.fastq.gz	Teichmann_a2i_3_61_2.fastq.gz	ERR1211332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_62	  	ERS1032157	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_62	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_62_	sequencing assay	ERX1283584	Teichmann_a2i_3_62_1.fastq.gz	Teichmann_a2i_3_62_1.fastq.gz	ERR1211333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_62	  	ERS1032157	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_62	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_62_	sequencing assay	ERX1283584	Teichmann_a2i_3_62_2.fastq.gz	Teichmann_a2i_3_62_2.fastq.gz	ERR1211333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_63	  	ERS1032158	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_63	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_63_	sequencing assay	ERX1283585	Teichmann_a2i_3_63_1.fastq.gz	Teichmann_a2i_3_63_1.fastq.gz	ERR1211334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_63	  	ERS1032158	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_63	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_63_	sequencing assay	ERX1283585	Teichmann_a2i_3_63_2.fastq.gz	Teichmann_a2i_3_63_2.fastq.gz	ERR1211334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_64	  	ERS1032159	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_64	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_64_	sequencing assay	ERX1283586	Teichmann_a2i_3_64_1.fastq.gz	Teichmann_a2i_3_64_1.fastq.gz	ERR1211335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_64	  	ERS1032159	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_64	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_64_	sequencing assay	ERX1283586	Teichmann_a2i_3_64_2.fastq.gz	Teichmann_a2i_3_64_2.fastq.gz	ERR1211335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_65	  	ERS1032160	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_65	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_65_	sequencing assay	ERX1283587	Teichmann_a2i_3_65_1.fastq.gz	Teichmann_a2i_3_65_1.fastq.gz	ERR1211336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_65	  	ERS1032160	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_65	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_65_	sequencing assay	ERX1283587	Teichmann_a2i_3_65_2.fastq.gz	Teichmann_a2i_3_65_2.fastq.gz	ERR1211336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_66	  	ERS1032161	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_66	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_66_	sequencing assay	ERX1283588	Teichmann_a2i_3_66_1.fastq.gz	Teichmann_a2i_3_66_1.fastq.gz	ERR1211337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_66	  	ERS1032161	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_66	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_66_	sequencing assay	ERX1283588	Teichmann_a2i_3_66_2.fastq.gz	Teichmann_a2i_3_66_2.fastq.gz	ERR1211337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_67	  	ERS1032162	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_67	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_67_	sequencing assay	ERX1283589	Teichmann_a2i_3_67_1.fastq.gz	Teichmann_a2i_3_67_1.fastq.gz	ERR1211338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_67	  	ERS1032162	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_67	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_67_	sequencing assay	ERX1283589	Teichmann_a2i_3_67_2.fastq.gz	Teichmann_a2i_3_67_2.fastq.gz	ERR1211338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_68	  	ERS1032163	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_68	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_68_	sequencing assay	ERX1283590	Teichmann_a2i_3_68_1.fastq.gz	Teichmann_a2i_3_68_1.fastq.gz	ERR1211339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_68	  	ERS1032163	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_68	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_68_	sequencing assay	ERX1283590	Teichmann_a2i_3_68_2.fastq.gz	Teichmann_a2i_3_68_2.fastq.gz	ERR1211339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_69	  	ERS1032164	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_69	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_69_	sequencing assay	ERX1283591	Teichmann_a2i_3_69_1.fastq.gz	Teichmann_a2i_3_69_1.fastq.gz	ERR1211340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_69	  	ERS1032164	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_69	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_69_	sequencing assay	ERX1283591	Teichmann_a2i_3_69_2.fastq.gz	Teichmann_a2i_3_69_2.fastq.gz	ERR1211340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_7	  	ERS1032102	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_7	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_7_	sequencing assay	ERX1283529	Teichmann_a2i_3_7_1.fastq.gz	Teichmann_a2i_3_7_1.fastq.gz	ERR1211278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211278/ERR1211278_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_7	  	ERS1032102	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_7	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_7_	sequencing assay	ERX1283529	Teichmann_a2i_3_7_2.fastq.gz	Teichmann_a2i_3_7_2.fastq.gz	ERR1211278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211278/ERR1211278_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_70	  	ERS1032165	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_70	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_70_	sequencing assay	ERX1283592	Teichmann_a2i_3_70_1.fastq.gz	Teichmann_a2i_3_70_1.fastq.gz	ERR1211341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_70	  	ERS1032165	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_70	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_70_	sequencing assay	ERX1283592	Teichmann_a2i_3_70_2.fastq.gz	Teichmann_a2i_3_70_2.fastq.gz	ERR1211341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_71	  	ERS1032166	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_71	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_71_	sequencing assay	ERX1283593	Teichmann_a2i_3_71_1.fastq.gz	Teichmann_a2i_3_71_1.fastq.gz	ERR1211342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_71	  	ERS1032166	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_71	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_71_	sequencing assay	ERX1283593	Teichmann_a2i_3_71_2.fastq.gz	Teichmann_a2i_3_71_2.fastq.gz	ERR1211342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_72	  	ERS1032167	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_72	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_72_	sequencing assay	ERX1283594	Teichmann_a2i_3_72_1.fastq.gz	Teichmann_a2i_3_72_1.fastq.gz	ERR1211343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_72	  	ERS1032167	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_72	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_72_	sequencing assay	ERX1283594	Teichmann_a2i_3_72_2.fastq.gz	Teichmann_a2i_3_72_2.fastq.gz	ERR1211343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_73	  	ERS1032168	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_73	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_73_	sequencing assay	ERX1283595	Teichmann_a2i_3_73_1.fastq.gz	Teichmann_a2i_3_73_1.fastq.gz	ERR1211344	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211344/ERR1211344_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_73	  	ERS1032168	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_73	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_73_	sequencing assay	ERX1283595	Teichmann_a2i_3_73_2.fastq.gz	Teichmann_a2i_3_73_2.fastq.gz	ERR1211344	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211344/ERR1211344_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_74	  	ERS1032169	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_74	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_74_	sequencing assay	ERX1283596	Teichmann_a2i_3_74_1.fastq.gz	Teichmann_a2i_3_74_1.fastq.gz	ERR1211345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211345/ERR1211345_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_74	  	ERS1032169	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_74	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_74_	sequencing assay	ERX1283596	Teichmann_a2i_3_74_2.fastq.gz	Teichmann_a2i_3_74_2.fastq.gz	ERR1211345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211345/ERR1211345_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_75	  	ERS1032170	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_75	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_75_	sequencing assay	ERX1283597	Teichmann_a2i_3_75_1.fastq.gz	Teichmann_a2i_3_75_1.fastq.gz	ERR1211346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211346/ERR1211346_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_75	  	ERS1032170	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_75	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_75_	sequencing assay	ERX1283597	Teichmann_a2i_3_75_2.fastq.gz	Teichmann_a2i_3_75_2.fastq.gz	ERR1211346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211346/ERR1211346_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_76	  	ERS1032171	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_76	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_76_	sequencing assay	ERX1283598	Teichmann_a2i_3_76_1.fastq.gz	Teichmann_a2i_3_76_1.fastq.gz	ERR1211347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211347/ERR1211347_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_76	  	ERS1032171	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_76	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_76_	sequencing assay	ERX1283598	Teichmann_a2i_3_76_2.fastq.gz	Teichmann_a2i_3_76_2.fastq.gz	ERR1211347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211347/ERR1211347_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_77	  	ERS1032172	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_77	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_77_	sequencing assay	ERX1283599	Teichmann_a2i_3_77_1.fastq.gz	Teichmann_a2i_3_77_1.fastq.gz	ERR1211348	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211348/ERR1211348_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_77	  	ERS1032172	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_77	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_77_	sequencing assay	ERX1283599	Teichmann_a2i_3_77_2.fastq.gz	Teichmann_a2i_3_77_2.fastq.gz	ERR1211348	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211348/ERR1211348_2.fastq.gz	200	101	100	101	alternative 2i media + LIF
a2i_3_78	  	ERS1032173	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	a2i_3_78	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_a2i_3_78_	sequencing assay	ERX1283600	Teichmann_a2i_3_78_1.fastq.gz	Teichmann_a2i_3_78_1.fastq.gz	ERR1211349	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211349/ERR1211349_1.fastq.gz	200	101	100	101	alternative 2i media + LIF
